nFrame,time,Paradigm.ordinal,Paradigm.onset,Paradigm.offset,Paradigm.code01,Looking.ordinal,Looking.onset,Looking.offset,Looking.code01,
10120,755072,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10121,755111,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10122,755150,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10123,755189,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10124,755228,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10125,755267,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10126,755306,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10127,755345,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10128,755384,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10129,755423,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10130,755462,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10131,755501,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10132,755540,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10133,755579,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10134,755618,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10135,755657,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10136,755696,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10137,755735,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10138,755774,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10139,755813,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10140,755852,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10141,755891,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10142,755930,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10143,755969,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10144,756008,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10145,756047,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10146,756086,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10147,756125,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10148,756164,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10149,756203,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10150,756242,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10151,756281,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10152,756320,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10153,756359,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10154,756398,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10155,756437,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10156,756476,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10157,756515,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10158,756554,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10159,756593,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10160,756632,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10161,756671,5,728611,793390,"LAVA DROPPER",90,754974,756695,"0",
10162,756710,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10163,756749,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10164,756788,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10165,756827,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10166,756866,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10167,756905,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10168,756944,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10169,756983,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10170,757022,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10171,757061,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10172,757100,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10173,757139,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10174,757178,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10175,757217,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10176,757256,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10177,757295,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10178,757334,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10179,757373,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10180,757412,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10181,757451,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10182,757490,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10183,757529,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10184,757568,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10185,757607,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10186,757646,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10187,757685,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10188,757724,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10189,757763,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10190,757802,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10191,757841,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10192,757880,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10193,757919,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10194,757958,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10195,757997,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10196,758036,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10197,758075,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10198,758114,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10199,758153,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10200,758192,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10201,758231,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10202,758270,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10203,758309,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10204,758348,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10205,758387,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10206,758426,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10207,758465,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10208,758504,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10209,758543,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10210,758582,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10211,758621,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10212,758660,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10213,758699,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10214,758738,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10215,758777,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10216,758816,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10217,758855,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10218,758894,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10219,758933,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10220,758972,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10221,759011,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10222,759050,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10223,759089,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10224,759128,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10225,759167,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10226,759206,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10227,759245,5,728611,793390,"LAVA DROPPER",91,756696,759278,"1",
10228,759284,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10229,759323,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10230,759362,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10231,759401,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10232,759440,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10233,759479,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10234,759518,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10235,759557,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10236,759596,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10237,759635,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10238,759674,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10239,759713,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10240,759752,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10241,759791,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10242,759830,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10243,759869,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10244,759908,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10245,759947,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10246,759986,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10247,760025,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10248,760064,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10249,760103,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10250,760142,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10251,760181,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10252,760220,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10253,760259,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10254,760298,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10255,760337,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10256,760376,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10257,760415,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10258,760454,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10259,760493,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10260,760532,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10261,760571,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10262,760610,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10263,760649,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10264,760688,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10265,760727,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10266,760766,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10267,760805,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10268,760844,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10269,760883,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10270,760922,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10271,760961,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10272,761000,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10273,761039,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10274,761078,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10275,761117,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10276,761156,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10277,761195,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10278,761234,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10279,761273,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10280,761312,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10281,761351,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10282,761390,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10283,761429,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10284,761468,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10285,761507,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10286,761546,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10287,761585,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10288,761624,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10289,761663,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10290,761702,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10291,761741,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10292,761780,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10293,761819,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10294,761858,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10295,761897,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10296,761936,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10297,761975,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10298,762014,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10299,762053,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10300,762092,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10301,762131,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10302,762170,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10303,762209,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10304,762248,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10305,762287,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10306,762326,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10307,762365,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10308,762404,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10309,762443,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10310,762482,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10311,762521,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10312,762560,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10313,762599,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10314,762638,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10315,762677,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10316,762716,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10317,762755,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10318,762794,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10319,762833,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10320,762872,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10321,762911,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10322,762950,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10323,762989,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10324,763028,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10325,763067,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10326,763106,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10327,763145,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10328,763184,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10329,763223,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10330,763262,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10331,763301,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10332,763340,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10333,763379,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10334,763418,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10335,763457,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10336,763496,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10337,763535,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10338,763574,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10339,763613,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10340,763652,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10341,763691,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10342,763730,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10343,763769,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10344,763808,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10345,763847,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10346,763886,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10347,763925,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10348,763964,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10349,764003,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10350,764042,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10351,764081,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10352,764120,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10353,764159,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10354,764198,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10355,764237,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10356,764276,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10357,764315,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10358,764354,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10359,764393,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10360,764432,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10361,764471,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10362,764510,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10363,764549,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10364,764588,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10365,764627,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10366,764666,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10367,764705,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10368,764744,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10369,764783,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10370,764822,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10371,764861,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10372,764900,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10373,764939,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10374,764978,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10375,765017,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10376,765056,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10377,765095,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10378,765134,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10379,765173,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10380,765212,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10381,765251,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10382,765290,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10383,765329,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10384,765368,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10385,765407,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10386,765446,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10387,765485,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10388,765524,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10389,765563,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10390,765602,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10391,765641,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10392,765680,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10393,765719,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10394,765758,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10395,765797,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10396,765836,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10397,765875,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10398,765914,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10399,765953,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10400,765992,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10401,766031,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10402,766070,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10403,766109,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10404,766148,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10405,766187,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10406,766226,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10407,766265,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10408,766304,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10409,766343,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10410,766382,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10411,766421,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10412,766460,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10413,766499,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10414,766538,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10415,766577,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10416,766616,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10417,766655,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10418,766694,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10419,766733,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10420,766772,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10421,766811,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10422,766850,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10423,766889,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10424,766928,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10425,766967,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10426,767006,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10427,767045,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10428,767084,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10429,767123,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10430,767162,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10431,767201,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10432,767240,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10433,767279,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10434,767318,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10435,767357,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10436,767396,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10437,767435,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10438,767474,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10439,767513,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10440,767552,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10441,767591,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10442,767630,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10443,767669,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10444,767708,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10445,767747,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10446,767786,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10447,767825,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10448,767864,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10449,767903,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10450,767942,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10451,767981,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10452,768020,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10453,768059,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10454,768098,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10455,768137,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10456,768176,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10457,768215,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10458,768254,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10459,768293,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10460,768332,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10461,768371,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10462,768410,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10463,768449,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10464,768488,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10465,768527,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10466,768566,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10467,768605,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10468,768644,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10469,768683,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10470,768722,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10471,768761,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10472,768800,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10473,768839,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10474,768878,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10475,768917,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10476,768956,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10477,768995,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10478,769034,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10479,769073,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10480,769112,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10481,769151,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10482,769190,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10483,769229,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10484,769268,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10485,769307,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10486,769346,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10487,769385,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10488,769424,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10489,769463,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10490,769502,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10491,769541,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10492,769580,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10493,769619,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10494,769658,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
10495,769697,5,728611,793390,"LAVA DROPPER",92,759279,784083,"0",
