nFrame,time,Paradigm.ordinal,Paradigm.onset,Paradigm.offset,Paradigm.code01,Looking.ordinal,Looking.onset,Looking.offset,Looking.code01,
10342,3969857,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10343,3969897,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10344,3969937,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10345,3969977,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10346,3970017,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10347,3970057,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10348,3970097,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10349,3970137,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10350,3970177,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10351,3970217,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10352,3970257,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10353,3970297,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10354,3970337,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10355,3970377,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10356,3970417,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10357,3970457,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10358,3970497,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10359,3970537,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10360,3970577,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10361,3970617,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10362,3970657,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10363,3970697,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10364,3970737,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10365,3970777,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10366,3970817,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10367,3970857,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10368,3970897,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10369,3970937,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10370,3970977,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10371,3971017,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10372,3971057,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10373,3971097,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10374,3971137,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10375,3971177,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10376,3971217,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10377,3971257,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10378,3971297,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10379,3971337,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10380,3971377,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10381,3971417,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10382,3971457,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10383,3971497,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10384,3971537,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10385,3971577,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10386,3971617,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10387,3971657,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10388,3971697,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10389,3971737,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10390,3971777,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10391,3971817,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10392,3971857,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10393,3971897,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10394,3971937,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10395,3971977,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10396,3972017,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10397,3972057,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10398,3972097,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10399,3972137,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10400,3972177,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10401,3972217,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10402,3972257,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10403,3972297,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10404,3972337,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10405,3972377,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10406,3972417,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10407,3972457,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10408,3972497,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10409,3972537,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10410,3972577,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10411,3972617,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10412,3972657,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10413,3972697,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10414,3972737,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10415,3972777,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10416,3972817,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10417,3972857,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10418,3972897,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10419,3972937,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10420,3972977,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10421,3973017,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10422,3973057,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10423,3973097,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10424,3973137,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10425,3973177,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10426,3973217,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10427,3973257,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10428,3973297,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10429,3973337,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10430,3973377,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10431,3973417,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10432,3973457,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10433,3973497,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10434,3973537,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10435,3973577,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10436,3973617,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10437,3973657,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10438,3973697,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10439,3973737,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10440,3973777,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10441,3973817,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10442,3973857,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10443,3973897,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10444,3973937,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10445,3973977,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10446,3974017,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10447,3974057,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10448,3974097,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10449,3974137,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10450,3974177,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10451,3974217,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10452,3974257,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10453,3974297,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10454,3974337,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10455,3974377,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10456,3974417,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10457,3974457,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10458,3974497,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10459,3974537,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10460,3974577,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10461,3974617,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10462,3974657,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10463,3974697,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10464,3974737,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10465,3974777,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10466,3974817,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10467,3974857,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10468,3974897,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10469,3974937,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10470,3974977,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10471,3975017,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10472,3975057,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10473,3975097,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10474,3975137,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10475,3975177,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10476,3975217,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10477,3975257,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10478,3975297,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10479,3975337,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10480,3975377,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10481,3975417,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10482,3975457,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10483,3975497,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10484,3975537,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10485,3975577,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10486,3975617,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10487,3975657,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10488,3975697,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10489,3975737,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10490,3975777,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10491,3975817,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10492,3975857,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10493,3975897,5,3931982,3996433,"LAVA DROPPER",58,3944979,3975933,"0",
10494,3975937,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10495,3975977,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10496,3976017,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10497,3976057,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10498,3976097,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10499,3976137,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10500,3976177,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10501,3976217,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10502,3976257,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10503,3976297,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10504,3976337,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10505,3976377,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10506,3976417,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10507,3976457,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10508,3976497,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10509,3976537,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10510,3976577,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10511,3976617,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10512,3976657,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10513,3976697,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10514,3976737,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10515,3976777,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10516,3976817,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10517,3976857,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10518,3976897,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10519,3976937,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10520,3976977,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10521,3977017,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10522,3977057,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10523,3977097,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10524,3977137,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10525,3977177,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10526,3977217,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10527,3977257,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10528,3977297,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10529,3977337,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10530,3977377,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10531,3977417,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10532,3977457,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10533,3977497,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10534,3977537,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10535,3977577,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10536,3977617,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10537,3977657,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10538,3977697,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10539,3977737,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10540,3977777,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10541,3977817,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10542,3977857,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10543,3977897,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10544,3977937,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10545,3977977,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10546,3978017,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10547,3978057,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10548,3978097,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10549,3978137,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10550,3978177,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10551,3978217,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10552,3978257,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10553,3978297,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10554,3978337,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10555,3978377,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10556,3978417,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10557,3978457,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10558,3978497,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10559,3978537,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10560,3978577,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10561,3978617,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10562,3978657,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10563,3978697,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10564,3978737,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10565,3978777,5,3931982,3996433,"LAVA DROPPER",59,3975934,3978803,"1",
10566,3978817,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10567,3978857,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10568,3978897,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10569,3978937,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10570,3978977,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10571,3979017,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10572,3979057,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10573,3979097,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10574,3979137,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10575,3979177,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10576,3979217,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10577,3979257,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10578,3979297,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10579,3979337,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10580,3979377,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10581,3979417,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10582,3979457,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10583,3979497,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10584,3979537,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10585,3979577,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10586,3979617,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10587,3979657,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10588,3979697,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10589,3979737,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10590,3979777,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10591,3979817,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10592,3979857,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10593,3979897,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10594,3979937,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10595,3979977,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10596,3980017,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10597,3980057,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10598,3980097,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10599,3980137,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10600,3980177,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10601,3980217,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10602,3980257,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10603,3980297,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10604,3980337,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10605,3980377,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10606,3980417,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10607,3980457,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10608,3980497,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10609,3980537,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10610,3980577,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10611,3980617,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10612,3980657,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10613,3980697,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10614,3980737,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10615,3980777,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10616,3980817,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10617,3980857,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10618,3980897,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10619,3980937,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10620,3980977,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10621,3981017,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10622,3981057,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10623,3981097,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10624,3981137,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10625,3981177,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10626,3981217,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10627,3981257,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10628,3981297,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10629,3981337,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10630,3981377,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10631,3981417,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10632,3981457,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10633,3981497,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10634,3981537,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10635,3981577,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10636,3981617,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10637,3981657,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10638,3981697,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10639,3981737,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10640,3981777,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10641,3981817,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10642,3981857,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10643,3981897,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10644,3981937,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10645,3981977,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10646,3982017,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10647,3982057,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10648,3982097,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10649,3982137,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10650,3982177,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10651,3982217,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10652,3982257,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10653,3982297,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10654,3982337,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10655,3982377,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10656,3982417,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10657,3982457,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10658,3982497,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10659,3982537,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10660,3982577,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10661,3982617,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10662,3982657,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10663,3982697,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10664,3982737,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10665,3982777,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10666,3982817,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10667,3982857,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10668,3982897,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10669,3982937,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10670,3982977,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10671,3983017,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
10672,3983057,5,3931982,3996433,"LAVA DROPPER",60,3978804,3988930,"0",
