source_project,project_id,record_id,rule_R1,rule_R2,rule_R5,rule_R8,rule_R9,tier1_hit_count,tier1_any_hit,tier1_hard_candidate_ge2,tier1_hard_candidate_ge3,tier1_all_5_hits,tier1_rule_combo
dirty_4581,4581,1210,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1211,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1212,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1214,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1215,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1216,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1217,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1218,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1219,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,122,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1220,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1221,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1222,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1223,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1224,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1226,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1227,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1228,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1229,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1230,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1231,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1233,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1234,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1236,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1238,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1239,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,124,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1240,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1241,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1242,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1243,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1244,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1245,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1246,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1247,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1248,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1249,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,125,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1250,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1251,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1252,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1253,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1254,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1255,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1256,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1258,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1259,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,126,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1260,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1261,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1262,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1263,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1264,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1265,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1267,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,127,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1270,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1271,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1272,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1276,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1277,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1278,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,128,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1281,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1283,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1284,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1285,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1286,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1289,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,129,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1290,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1291,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1292,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1294,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1296,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1297,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1298,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1299,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,13,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,130,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1305,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1306,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1307,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1308,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1309,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1310,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1312,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1313,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1316,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1317,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1318,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,132,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1321,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1322,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1324,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1326,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1328,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1329,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1331,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1333,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1334,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1335,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1336,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1337,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1338,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1339,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,134,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1341,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1342,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1343,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1344,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1345,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1346,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1347,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1348,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1349,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1350,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1352,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1353,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1354,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1356,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1357,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1358,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1359,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,136,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1361,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1362,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1363,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1364,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1365,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1366,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1367,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1368,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1369,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1370,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1371,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1372,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1373,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1374,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1375,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1376,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1377,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1379,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,138,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1380,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1381,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1382,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1383,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1385,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1387,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1389,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,139,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1391,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1392,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1394,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1399,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,14,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,140,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1400,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1401,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1402,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1403,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1407,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1411,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1412,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1413,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1415,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1416,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1417,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1418,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,142,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1420,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1421,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1422,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1423,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1425,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1427,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1428,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1429,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,143,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1431,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1432,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1433,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1434,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1437,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1439,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1442,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1443,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1444,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1445,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1446,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1447,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1448,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,145,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1451,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1452,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1453,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1454,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1455,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1456,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1457,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1458,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1459,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,146,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1460,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1461,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1462,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1463,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1464,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1465,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1466,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1467,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1468,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1469,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1470,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1471,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1472,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1473,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1474,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1475,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1476,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1479,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,148,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1480,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1481,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1482,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1485,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1486,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1488,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1489,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,149,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1491,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1492,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1493,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1494,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1495,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1496,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1498,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,15,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1500,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1502,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1503,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1504,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1506,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1507,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1509,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,151,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1511,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1513,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1517,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1519,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,152,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1520,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1522,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1523,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1524,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1525,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1526,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1527,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1528,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1529,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,153,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1530,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1531,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1532,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1533,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1534,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1535,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1537,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,154,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1540,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1541,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1543,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1544,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1546,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1547,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,155,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1550,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1551,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1552,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1553,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1555,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1557,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1558,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1559,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,156,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1560,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1561,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1562,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1563,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1564,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1565,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1566,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1567,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1568,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1569,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,157,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1570,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1572,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1574,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1575,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1577,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1578,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1580,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1581,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1584,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1586,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1587,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1589,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,159,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1590,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1593,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1594,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1596,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1598,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1599,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,16,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,160,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1600,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1601,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1603,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1604,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1605,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1606,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1607,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1609,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,161,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1610,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1611,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1612,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1613,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1614,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1615,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1616,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1617,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1619,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,162,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1620,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1621,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1622,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1623,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1625,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1628,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1629,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,163,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1630,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1631,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1632,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1637,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1638,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,164,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1641,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1643,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1646,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1647,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1648,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1649,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,165,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1650,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1652,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1653,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1654,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1655,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1656,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,166,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1660,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1661,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1662,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1663,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1664,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1665,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1666,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1667,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1668,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1669,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1672,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1674,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1676,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1677,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,168,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1681,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1682,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1684,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1685,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1686,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1687,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1688,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,169,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1690,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1691,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1692,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1693,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1694,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1695,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1696,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1697,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1698,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,17,False,False,False,False,False,0,False,False,False,False,none
